// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B44087
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U
13769	9.792999	-0.443615	0.183676	0.059354	0.029480	-0.008150	0.011849	-0.006566	-0.011467	-0.629883	-0.390381	-0.169189	0.686859	0.167098	-0.677762	0.202342	NaN	NaN	NaN	NaN	NaN	NaN
13770	9.838886	-0.479959	0.226288	0.040810	-0.022180	0.040387	0.009918	-0.005708	-0.010323	-0.636475	-0.394775	-0.164795	0.686839	0.167165	-0.677769	0.202331	NaN	NaN	NaN	NaN	NaN	NaN
13771	9.812550	-0.487755	0.245987	0.027584	-0.041244	0.014932	0.017142	-0.011455	-0.007641	-0.627686	-0.385742	-0.171631	0.686797	0.167255	-0.677782	0.202354	NaN	NaN	NaN	NaN	NaN	NaN
13772	9.812625	-0.486757	0.244988	0.027450	-0.041234	0.014932	0.019299	-0.010712	-0.011793	-0.636719	-0.390381	-0.173584	0.686754	0.167364	-0.677796	0.202365	NaN	NaN	NaN	NaN	NaN	NaN
13773	9.784759	-0.471465	0.272377	-0.004178	-0.044429	-0.012892	0.028325	-0.010389	-0.005822	-0.625488	-0.387939	-0.165039	0.686704	0.167484	-0.677796	0.202433	NaN	NaN	NaN	NaN	NaN	NaN
13774	9.758422	-0.479622	0.291963	-0.017580	-0.063604	-0.038348	0.026314	-0.010775	-0.003794	-0.629883	-0.387939	-0.167236	0.686647	0.167591	-0.677809	0.202495	NaN	NaN	NaN	NaN	NaN	NaN
13775	9.776979	-0.471061	0.347379	-0.070187	-0.084054	-0.018817	0.033952	-0.010299	-0.005533	-0.629883	-0.387939	-0.162842	0.686592	0.167729	-0.677804	0.202583	NaN	NaN	NaN	NaN	NaN	NaN
13776	9.756422	-0.486306	0.313286	-0.033512	-0.082015	-0.039533	0.030290	-0.009114	-0.006610	-0.634521	-0.387939	-0.165039	0.686540	0.167857	-0.677805	0.202651	NaN	NaN	NaN	NaN	NaN	NaN
13777	9.788058	-0.515242	0.253356	0.032437	-0.075910	-0.008152	0.039501	-0.011451	-0.004360	-0.636719	-0.387939	-0.162842	0.686476	0.168012	-0.677799	0.202761	NaN	NaN	NaN	NaN	NaN	NaN
13778	9.791338	-0.444793	0.198949	0.043021	0.011462	-0.009334	0.041441	-0.012309	-0.005503	-0.632080	-0.390381	-0.167236	0.686402	0.168178	-0.677800	0.202867	NaN	NaN	NaN	NaN	NaN	NaN
13779	9.768640	-0.468269	0.188013	0.064032	-0.004933	-0.031234	0.043187	-0.005347	-0.000983	-0.634521	-0.390381	-0.167236	0.686352	0.168328	-0.677772	0.203006	NaN	NaN	NaN	NaN	NaN	NaN
13780	9.788731	-0.483124	0.235909	0.029649	-0.041361	-0.009334	0.054238	-0.011916	0.000658	-0.632080	-0.390381	-0.173584	0.686263	0.168516	-0.677765	0.203177	NaN	NaN	NaN	NaN	NaN	NaN
13781	9.812041	-0.428181	0.230128	0.006160	0.009686	0.011380	0.052476	-0.008570	0.000029	-0.629883	-0.392578	-0.166992	0.686193	0.168697	-0.677739	0.203348	NaN	NaN	NaN	NaN	NaN	NaN
13782	9.785692	-0.436775	0.249834	-0.007242	-0.009490	-0.014075	0.054179	-0.013157	0.001546	-0.634277	-0.394775	-0.164795	0.686098	0.168884	-0.677736	0.203521	NaN	NaN	NaN	NaN	NaN	NaN
13783	9.759914	-0.414283	0.253882	-0.023031	0.005856	-0.040715	0.046865	-0.015948	-0.002551	-0.636719	-0.392578	-0.160645	0.686011	0.169062	-0.677739	0.203659	NaN	NaN	NaN	NaN	NaN	NaN
13784	9.764141	-0.398336	0.206315	0.008519	0.042945	-0.038345	0.039208	-0.018554	-0.001157	-0.629883	-0.392578	-0.166992	0.685913	0.169212	-0.677768	0.203767	NaN	NaN	NaN	NaN	NaN	NaN
13785	9.807030	-0.389128	0.263315	-0.046664	0.023147	0.005453	0.042887	-0.019735	-0.000079	-0.636719	-0.390381	-0.165039	0.685813	0.169372	-0.677790	0.203896	NaN	NaN	NaN	NaN	NaN	NaN
13786	9.811250	-0.373209	0.215345	-0.015114	0.060235	0.007823	0.044950	-0.022376	-0.003697	-0.634521	-0.390381	-0.162842	0.685701	0.169554	-0.677824	0.204012	NaN	NaN	NaN	NaN	NaN	NaN
13787	9.833499	-0.380047	0.239012	-0.033487	0.042460	0.030907	0.037154	-0.018042	0.002112	-0.629639	-0.394775	-0.166992	0.685609	0.169685	-0.677848	0.204130	NaN	NaN	NaN	NaN	NaN	NaN
13788	9.756551	-0.398227	0.276355	-0.057588	0.003455	-0.044273	0.031510	-0.012977	0.003764	-0.636475	-0.394775	-0.166992	0.685532	0.169786	-0.677870	0.204234	NaN	NaN	NaN	NaN	NaN	NaN
13789	9.750921	-0.390838	0.328627	-0.107631	-0.017631	-0.049014	0.031512	-0.020267	0.001481	-0.632080	-0.392578	-0.169189	0.685438	0.169903	-0.677906	0.204329	NaN	NaN	NaN	NaN	NaN	NaN
13790	9.759694	-0.444804	0.257628	-0.020888	-0.028165	-0.039529	0.021990	-0.020770	0.003136	-0.636963	-0.383545	-0.167236	0.685343	0.169981	-0.677964	0.204392	NaN	NaN	NaN	NaN	NaN	NaN
13791	9.784546	-0.413296	0.242707	-0.025975	0.007010	-0.016447	0.023930	-0.021631	0.001993	-0.634277	-0.394775	-0.171143	0.685251	0.170071	-0.678013	0.204462	NaN	NaN	NaN	NaN	NaN	NaN
13792	9.836732	-0.427058	0.214923	0.002988	0.010976	0.035650	0.026029	-0.020010	-0.000928	-0.634277	-0.394775	-0.164795	0.685159	0.170176	-0.678061	0.204525	NaN	NaN	NaN	NaN	NaN	NaN
13793	9.811491	-0.373756	0.203029	-0.015351	0.060732	0.007819	0.024116	-0.017015	0.000563	-0.627686	-0.387939	-0.162842	0.685084	0.170267	-0.678093	0.204594	NaN	NaN	NaN	NaN	NaN	NaN
13794	9.836318	-0.342153	0.188689	-0.020607	0.095799	0.030901	0.014709	-0.012010	0.002027	-0.629883	-0.392578	-0.158447	0.685026	0.170315	-0.678127	0.204636	NaN	NaN	NaN	NaN	NaN	NaN
13795	9.813050	-0.397292	0.192822	0.002952	0.044982	0.010191	0.010737	-0.013660	0.004856	-0.629883	-0.390381	-0.162842	0.684969	0.170342	-0.678165	0.204678	NaN	NaN	NaN	NaN	NaN	NaN
13796	9.788780	-0.398443	0.189131	0.005393	0.044343	-0.014078	0.012754	-0.013281	0.002823	-0.629883	-0.392578	-0.164795	0.684907	0.170382	-0.678206	0.204715	NaN	NaN	NaN	NaN	NaN	NaN
13797	9.815122	-0.389965	0.167096	0.018703	0.063642	0.011375	0.011053	-0.015989	-0.000980	-0.634521	-0.390381	-0.169189	0.684848	0.170433	-0.678247	0.204735	NaN	NaN	NaN	NaN	NaN	NaN
13798	9.761013	-0.383837	0.214089	-0.026368	0.041157	-0.041907	0.012717	-0.024840	-0.000148	-0.634521	-0.390381	-0.167236	0.684751	0.170494	-0.678325	0.204752	NaN	NaN	NaN	NaN	NaN	NaN
13799	9.787374	-0.375345	0.190932	-0.013058	0.060456	-0.016453	0.014442	-0.027290	0.001724	-0.632080	-0.392578	-0.164795	0.684647	0.170559	-0.678404	0.204784	NaN	NaN	NaN	NaN	NaN	NaN
13800	9.835989	-0.373869	0.192988	-0.018335	0.061760	0.032086	0.010668	-0.029485	0.001193	-0.636719	-0.390381	-0.165039	0.684534	0.170614	-0.678501	0.204794	NaN	NaN	NaN	NaN	NaN	NaN
13801	9.809742	-0.382471	0.210970	-0.031569	0.042690	0.006631	0.008890	-0.026141	0.000557	-0.627686	-0.387939	-0.169434	0.684441	0.170662	-0.678580	0.204804	NaN	NaN	NaN	NaN	NaN	NaN
13802	9.809291	-0.413443	0.223985	-0.029152	0.008287	0.007821	-0.006178	-0.023361	0.001404	-0.634277	-0.396973	-0.164795	0.684363	0.170652	-0.678673	0.204763	NaN	NaN	NaN	NaN	NaN	NaN
13803	9.758782	-0.422599	0.239874	-0.039815	-0.011433	-0.041903	0.009224	-0.026339	-0.004934	-0.634277	-0.392578	-0.160645	0.684274	0.170720	-0.678748	0.204755	NaN	NaN	NaN	NaN	NaN	NaN
13804	9.764848	-0.399101	0.167812	0.007591	0.044181	-0.038350	0.003205	-0.032633	-0.000757	-0.636719	-0.392578	-0.156250	0.684158	0.170759	-0.678862	0.204731	NaN	NaN	NaN	NaN	NaN	NaN
13805	9.837777	-0.396275	0.171846	-0.000092	0.046241	0.034458	0.009327	-0.030257	-0.007753	-0.636719	-0.390381	-0.162842	0.684059	0.170842	-0.678948	0.204710	NaN	NaN	NaN	NaN	NaN	NaN
13806	9.857153	-0.356359	0.209568	-0.055430	0.060118	0.052793	0.016578	-0.030828	-0.003137	-0.629883	-0.387939	-0.162842	0.683941	0.170933	-0.679040	0.204725	NaN	NaN	NaN	NaN	NaN	NaN
13807	9.804692	-0.373157	0.248568	-0.081940	0.021863	0.001885	0.014794	-0.020192	-0.001498	-0.634277	-0.392578	-0.162842	0.683864	0.171002	-0.679091	0.204753	NaN	NaN	NaN	NaN	NaN	NaN
13808	9.789834	-0.366133	0.144076	0.002283	0.079482	-0.015272	0.008912	-0.026139	0.000557	-0.634277	-0.394775	-0.162598	0.683765	0.171050	-0.679178	0.204758	NaN	NaN	NaN	NaN	NaN	NaN
13809	9.786413	-0.350766	0.172061	-0.031920	0.076936	-0.018833	0.001304	-0.029636	0.000741	-0.634277	-0.392578	-0.162842	0.683665	0.171075	-0.679277	0.204739	NaN	NaN	NaN	NaN	NaN	NaN
13810	9.754806	-0.351649	0.243956	-0.095412	0.036572	-0.049031	-0.000462	-0.024160	0.000452	-0.636719	-0.390381	-0.162842	0.683581	0.171089	-0.679366	0.204714	NaN	NaN	NaN	NaN	NaN	NaN
13811	9.788001	-0.373861	0.159074	-0.013622	0.061177	-0.016458	0.010880	-0.032160	-0.002519	-0.634277	-0.392578	-0.162842	0.683468	0.171160	-0.679461	0.204714	NaN	NaN	NaN	NaN	NaN	NaN
13812	9.806526	-0.395959	0.227602	-0.063870	0.006235	0.004258	0.003383	-0.030151	-0.002531	-0.636719	-0.392578	-0.160645	0.683363	0.171203	-0.679565	0.204687	NaN	NaN	NaN	NaN	NaN	NaN
13813	9.806605	-0.395660	0.224720	-0.063835	0.006345	0.004258	0.003461	-0.028910	-0.003422	-0.632080	-0.390381	-0.156494	0.683268	0.171249	-0.679656	0.204662	NaN	NaN	NaN	NaN	NaN	NaN
13814	9.804754	-0.403215	0.244747	-0.079815	-0.012179	0.003073	0.006926	-0.033808	0.000319	-0.634277	-0.394775	-0.156250	0.683144	0.171299	-0.679770	0.204653	NaN	NaN	NaN	NaN	NaN	NaN
13815	9.752848	-0.389085	0.267895	-0.108871	-0.016024	-0.049025	0.005553	-0.027292	-0.006350	-0.632080	-0.390381	-0.160645	0.683057	0.171360	-0.679851	0.204626	NaN	NaN	NaN	NaN	NaN	NaN
13816	9.756347	-0.403953	0.234331	-0.074762	-0.013362	-0.045466	0.005391	-0.031905	-0.004914	-0.636719	-0.392578	-0.162842	0.682946	0.171420	-0.679956	0.204596	NaN	NaN	NaN	NaN	NaN	NaN
13817	9.778827	-0.410384	0.256704	-0.093151	-0.031134	-0.022380	0.005411	-0.029771	-0.004568	-0.636475	-0.394775	-0.162598	0.682848	0.171478	-0.680047	0.204573	NaN	NaN	NaN	NaN	NaN	NaN
13818	9.759907	-0.418444	0.197670	-0.040618	-0.010593	-0.041905	0.009158	-0.031842	-0.004738	-0.638916	-0.392578	-0.158447	0.682734	0.171550	-0.680148	0.204556	NaN	NaN	NaN	NaN	NaN	NaN
13819	9.811943	-0.431920	0.168548	-0.011492	-0.006529	0.010195	0.022207	-0.029836	-0.001655	-0.632080	-0.390381	-0.158447	0.682619	0.171655	-0.680225	0.204600	NaN	NaN	NaN	NaN	NaN	NaN
13820	9.834407	-0.438568	0.191479	-0.030049	-0.024401	0.033280	0.016764	-0.021050	-0.002664	-0.636475	-0.394775	-0.160645	0.682533	0.171735	-0.680283	0.204625	NaN	NaN	NaN	NaN	NaN	NaN
13821	9.855393	-0.422165	0.222362	-0.066828	-0.026291	0.053988	0.022205	-0.022542	0.000615	-0.632080	-0.392578	-0.156250	0.682440	0.171824	-0.680336	0.204683	NaN	NaN	NaN	NaN	NaN	NaN
13822	9.853973	-0.398715	0.227966	-0.085351	-0.010401	0.051609	0.015091	-0.019496	-0.005768	-0.634277	-0.394775	-0.160645	0.682364	0.171908	-0.680388	0.204693	NaN	NaN	NaN	NaN	NaN	NaN
13823	9.830128	-0.368286	0.208327	-0.085278	0.023468	0.026146	0.012954	-0.020219	-0.001600	-0.634521	-0.390381	-0.158447	0.682289	0.171971	-0.680441	0.204714	NaN	NaN	NaN	NaN	NaN	NaN
13824	9.827236	-0.321639	0.221354	-0.122188	0.055241	0.021388	0.003653	-0.024297	-0.004847	-0.636475	-0.394775	-0.162598	0.682205	0.172017	-0.680522	0.204684	NaN	NaN	NaN	NaN	NaN	NaN
13825	9.804479	-0.345219	0.209114	-0.101187	0.038815	-0.000503	-0.007756	-0.024831	-0.003236	-0.632080	-0.392578	-0.158447	0.682134	0.172020	-0.680611	0.204625	NaN	NaN	NaN	NaN	NaN	NaN
13826	9.849443	-0.358505	0.257259	-0.138173	0.003069	0.045666	-0.007568	-0.025380	-0.006599	-0.636475	-0.399414	-0.158203	0.682058	0.172035	-0.680706	0.204550	NaN	NaN	NaN	NaN	NaN	NaN
13827	9.800177	-0.421394	0.281425	-0.127913	-0.066954	-0.000481	-0.009617	-0.022730	-0.002978	-0.636719	-0.387939	-0.156494	0.681995	0.172028	-0.680789	0.204488	NaN	NaN	NaN	NaN	NaN	NaN
13828	9.782594	-0.452652	0.215234	-0.056989	-0.062304	-0.017626	-0.003831	-0.029582	-0.007117	-0.632080	-0.394775	-0.160645	0.681903	0.172062	-0.680894	0.204420	NaN	NaN	NaN	NaN	NaN	NaN
13829	9.784509	-0.444455	0.189439	-0.041101	-0.043667	-0.016441	-0.011506	-0.024894	-0.003406	-0.631836	-0.396973	-0.158447	0.681834	0.172053	-0.680986	0.204348	NaN	NaN	NaN	NaN	NaN	NaN
13830	9.808513	-0.474035	0.205091	-0.041274	-0.077419	0.009023	-0.011193	-0.015670	-0.006283	-0.636719	-0.392578	-0.162842	0.681794	0.172044	-0.681051	0.204270	NaN	NaN	NaN	NaN	NaN	NaN
13831	9.810745	-0.435031	0.164847	-0.027921	-0.024370	0.009011	-0.009509	-0.017224	-0.003179	-0.629883	-0.392578	-0.160645	0.681751	0.172033	-0.681116	0.204211	NaN	NaN	NaN	NaN	NaN	NaN
13832	9.833614	-0.410791	0.173120	-0.049016	-0.007824	0.030900	-0.011361	-0.012989	-0.002575	-0.634521	-0.390381	-0.158447	0.681716	0.172009	-0.681175	0.204148	NaN	NaN	NaN	NaN	NaN	NaN
13833	9.837624	-0.364259	0.110384	-0.019807	0.063753	0.032070	-0.016903	-0.007579	-0.003030	-0.632080	-0.390381	-0.158447	0.681711	0.171962	-0.681214	0.204073	NaN	NaN	NaN	NaN	NaN	NaN
13834	9.861590	-0.394251	0.127318	-0.019981	0.030002	0.057536	-0.013382	-0.006075	0.001738	-0.636719	-0.394775	-0.156250	0.681698	0.171909	-0.681256	0.204023	NaN	NaN	NaN	NaN	NaN	NaN
13835	9.835126	-0.433905	0.163088	-0.030691	-0.023487	0.033280	-0.013438	-0.005181	0.002974	-0.634277	-0.392578	-0.158447	0.681692	0.171851	-0.681289	0.203983	NaN	NaN	NaN	NaN	NaN	NaN
13836	9.834774	-0.465022	0.178232	-0.028291	-0.057892	0.034477	-0.007645	-0.000474	0.001790	-0.632080	-0.390381	-0.156494	0.681692	0.171812	-0.681306	0.203958	NaN	NaN	NaN	NaN	NaN	NaN
13837	9.765144	-0.483117	0.140627	0.013714	-0.057108	-0.034765	-0.003983	-0.005916	0.002159	-0.636719	-0.392578	-0.162842	0.681676	0.171790	-0.681331	0.203946	NaN	NaN	NaN	NaN	NaN	NaN
13838	9.811945	-0.489278	0.167297	-0.007427	-0.074319	0.012589	-0.002003	-0.009803	-0.000574	-0.634277	-0.392578	-0.156250	0.681643	0.171787	-0.681372	0.203924	NaN	NaN	NaN	NaN	NaN	NaN
13839	9.807224	-0.450485	0.204986	-0.060019	-0.060969	0.006645	-0.011108	-0.002869	-0.004213	-0.632080	-0.390381	-0.165039	0.681650	0.171760	-0.681388	0.203869	NaN	NaN	NaN	NaN	NaN	NaN
13840	9.810872	-0.434680	0.158042	-0.028440	-0.023906	0.009011	-0.011286	-0.011748	-0.003468	-0.638916	-0.392578	-0.156250	0.681621	0.171737	-0.681442	0.203804	NaN	NaN	NaN	NaN	NaN	NaN
13841	9.832266	-0.387429	0.174411	-0.067753	0.008628	0.028517	-0.011455	-0.009069	0.000241	-0.632080	-0.392578	-0.156250	0.681603	0.171699	-0.681484	0.203758	NaN	NaN	NaN	NaN	NaN	NaN
13842	9.809439	-0.411462	0.163854	-0.046923	-0.007906	0.006629	-0.018946	-0.004930	0.000597	-0.632080	-0.392578	-0.162842	0.681599	0.171630	-0.681526	0.203686	NaN	NaN	NaN	NaN	NaN	NaN
13843	9.782991	-0.451280	0.199489	-0.057639	-0.061396	-0.017624	-0.021214	-0.008137	0.006548	-0.636719	-0.392578	-0.156250	0.681586	0.171537	-0.681580	0.203629	NaN	NaN	NaN	NaN	NaN	NaN
13844	9.737640	-0.468963	0.163250	-0.018375	-0.060061	-0.062597	-0.009977	-0.014345	0.006013	-0.638916	-0.390381	-0.160645	0.681537	0.171489	-0.681650	0.203598	NaN	NaN	NaN	NaN	NaN	NaN
13845	9.744149	-0.500385	0.100246	0.050139	-0.054678	-0.055465	-0.021319	-0.015775	0.006401	-0.632324	-0.385742	-0.156494	0.681498	0.171404	-0.681730	0.203533	NaN	NaN	NaN	NaN	NaN	NaN
13846	9.768459	-0.499798	0.100761	0.047430	-0.054015	-0.031196	-0.011433	-0.016358	-0.002035	-0.634277	-0.392578	-0.160645	0.681451	0.171380	-0.681802	0.203469	NaN	NaN	NaN	NaN	NaN	NaN
13847	9.768817	-0.468794	0.083453	0.044936	-0.019497	-0.032395	-0.011583	-0.020971	-0.000602	-0.634521	-0.390381	-0.158447	0.681394	0.171357	-0.681883	0.203409	NaN	NaN	NaN	NaN	NaN	NaN
13848	9.743087	-0.446147	0.087115	0.029000	-0.004260	-0.059046	-0.011180	-0.015661	-0.006289	-0.632080	-0.394775	-0.156250	0.681354	0.171349	-0.681948	0.203331	NaN	NaN	NaN	NaN	NaN	NaN
13849	9.791739	-0.443911	0.089845	0.023876	-0.002842	-0.010509	-0.009300	-0.015630	-0.006206	-0.632080	-0.392578	-0.158447	0.681318	0.171347	-0.682004	0.203264	NaN	NaN	NaN	NaN	NaN	NaN
13850	9.788542	-0.428012	0.119165	-0.010495	-0.005472	-0.014075	-0.009343	-0.012605	-0.004622	-0.638916	-0.390381	-0.158691	0.681285	0.171336	-0.682059	0.203201	NaN	NaN	NaN	NaN	NaN	NaN
13851	9.789713	-0.481655	0.125678	0.010443	-0.055669	-0.010491	-0.011276	-0.011744	-0.003468	-0.638916	-0.392578	-0.160645	0.681261	0.171314	-0.682106	0.203140	NaN	NaN	NaN	NaN	NaN	NaN
13852	9.741445	-0.452122	0.104726	0.012945	-0.022563	-0.060228	-0.009465	-0.012953	-0.002495	-0.632080	-0.394775	-0.160645	0.681225	0.171296	-0.682164	0.203084	NaN	NaN	NaN	NaN	NaN	NaN
13853	9.790077	-0.450392	0.107613	0.007820	-0.021144	-0.011691	-0.011535	-0.014574	0.000439	-0.636719	-0.387939	-0.158691	0.681188	0.171263	-0.682224	0.203033	NaN	NaN	NaN	NaN	NaN	NaN
13854	9.765774	-0.451475	0.103966	0.010267	-0.021795	-0.035959	-0.011782	-0.015272	0.004692	-0.632080	-0.392578	-0.158447	0.681138	0.171214	-0.682298	0.202991	NaN	NaN	NaN	NaN	NaN	NaN
13855	9.790389	-0.420164	0.089101	0.005197	0.013381	-0.012892	-0.013603	-0.016195	0.003373	-0.632324	-0.387939	-0.152100	0.681094	0.171166	-0.682369	0.202942	NaN	NaN	NaN	NaN	NaN	NaN
13856	9.837244	-0.426635	0.115060	-0.015951	-0.003819	0.034462	-0.013510	-0.010689	0.003179	-0.634521	-0.390381	-0.160645	0.681064	0.171112	-0.682428	0.202892	NaN	NaN	NaN	NaN	NaN	NaN
13857	9.786565	-0.467188	0.148354	-0.024101	-0.057968	-0.014056	-0.026508	-0.006296	0.001174	-0.634277	-0.392578	-0.154297	0.681067	0.171017	-0.682476	0.202800	NaN	NaN	NaN	NaN	NaN	NaN
13858	9.763720	-0.491103	0.137607	-0.003273	-0.074510	-0.035940	-0.013205	-0.010882	-0.002313	-0.636719	-0.387939	-0.154297	0.681041	0.170983	-0.682530	0.202733	NaN	NaN	NaN	NaN	NaN	NaN
13859	9.770751	-0.459835	0.043980	0.060197	-0.000315	-0.031209	-0.007717	-0.015402	-0.000637	-0.629883	-0.392578	-0.158447	0.680998	0.170968	-0.682589	0.202691	NaN	NaN	NaN	NaN	NaN	NaN
13860	9.845443	-0.449296	0.026189	0.068189	0.020191	0.042781	-0.007300	-0.005823	-0.005625	-0.632324	-0.387939	-0.158691	0.680988	0.170960	-0.682617	0.202637	NaN	NaN	NaN	NaN	NaN	NaN
13861	9.862780	-0.479338	0.119905	0.002197	-0.053137	0.062318	-0.003857	-0.007701	-0.000319	-0.632080	-0.392578	-0.158447	0.680968	0.170949	-0.682646	0.202616	NaN	NaN	NaN	NaN	NaN	NaN
13862	9.866279	-0.463701	0.073350	0.033787	-0.016085	0.064684	0.007567	-0.000765	-0.000911	-0.629883	-0.390381	-0.162842	0.680957	0.170970	-0.682646	0.202633	NaN	NaN	NaN	NaN	NaN	NaN
13863	9.798891	-0.411835	-0.017779	0.086622	0.072019	-0.005777	0.015000	-0.004012	-0.000044	-0.634521	-0.387939	-0.156494	0.680934	0.171019	-0.682644	0.202680	NaN	NaN	NaN	NaN	NaN	NaN
13864	9.798891	-0.411813	-0.018055	0.086492	0.072025	-0.005776	-0.001889	-0.002164	-0.000430	-0.632324	-0.387939	-0.160889	0.680926	0.171008	-0.682659	0.202666	NaN	NaN	NaN	NaN	NaN	NaN
13865	9.793660	-0.435143	0.050982	0.038935	0.016562	-0.009324	0.009378	-0.001975	0.000059	-0.632324	-0.385742	-0.156494	0.680914	0.171035	-0.682655	0.202696	NaN	NaN	NaN	NaN	NaN	NaN
13866	9.869786	-0.447857	0.026201	0.065306	0.021177	0.067050	0.020803	-0.006592	-0.003512	-0.636719	-0.392578	-0.154297	0.680875	0.171116	-0.682659	0.202744	NaN	NaN	NaN	NaN	NaN	NaN
13867	9.866912	-0.401110	0.041469	0.028576	0.053066	0.062277	0.022974	0.002668	-0.006293	-0.634521	-0.390381	-0.156494	0.680874	0.171206	-0.682620	0.202803	NaN	NaN	NaN	NaN	NaN	NaN
13868	9.814823	-0.417875	0.084095	0.001880	0.014710	0.011376	0.020953	0.009576	-0.001968	-0.634277	-0.392578	-0.156250	0.680888	0.171267	-0.682571	0.202871	NaN	NaN	NaN	NaN	NaN	NaN
13869	9.766506	-0.388323	0.065237	0.004553	0.047904	-0.038365	0.022867	0.004451	-0.003818	-0.634521	-0.387939	-0.160889	0.680890	0.171346	-0.682528	0.202939	NaN	NaN	NaN	NaN	NaN	NaN
13870	9.733782	-0.396777	0.163072	-0.074827	-0.010937	-0.069751	0.016930	-0.007003	-0.001544	-0.634521	-0.385742	-0.156494	0.680851	0.171408	-0.682539	0.202981	NaN	NaN	NaN	NaN	NaN	NaN
13871	9.735266	-0.419466	0.154496	-0.056423	-0.026728	-0.067364	0.009629	-0.012831	-0.007165	-0.632080	-0.394775	-0.156250	0.680809	0.171471	-0.682566	0.202978	NaN	NaN	NaN	NaN	NaN	NaN
13872	9.761086	-0.441146	0.146894	-0.040757	-0.041954	-0.040709	0.018690	-0.030428	-0.005278	-0.636719	-0.390381	-0.154297	0.680692	0.171576	-0.682652	0.202993	NaN	NaN	NaN	NaN	NaN	NaN
13873	9.787187	-0.432025	0.123375	-0.027448	-0.022672	-0.015258	0.013157	-0.022886	-0.005372	-0.634521	-0.390381	-0.158447	0.680611	0.171655	-0.682711	0.202999	NaN	NaN	NaN	NaN	NaN	NaN
13874	9.762649	-0.463272	0.134673	-0.022485	-0.057740	-0.038321	0.011235	-0.019893	-0.003869	-0.632080	-0.390381	-0.156494	0.680535	0.171719	-0.682770	0.203003	NaN	NaN	NaN	NaN	NaN	NaN
13875	9.766398	-0.416605	0.071063	0.006758	0.013813	-0.037161	0.016741	-0.022277	-0.001847	-0.629883	-0.390381	-0.154297	0.680449	0.171798	-0.682827	0.203034	NaN	NaN	NaN	NaN	NaN	NaN
13876	9.795883	-0.392130	0.001972	0.051642	0.070038	-0.009345	0.018944	-0.018177	-0.006565	-0.636719	-0.390381	-0.156494	0.680375	0.171895	-0.682870	0.203056	NaN	NaN	NaN	NaN	NaN	NaN
13877	9.796420	-0.330087	-0.030101	0.046646	0.138966	-0.011758	0.018697	-0.007316	0.000656	-0.632324	-0.387939	-0.152100	0.680336	0.171957	-0.682875	0.203115	NaN	NaN	NaN	NaN	NaN	NaN
13878	9.822186	-0.352152	-0.036180	0.062313	0.123738	0.014899	0.011556	-0.004270	-0.005701	-0.632080	-0.390381	-0.154297	0.680315	0.172012	-0.682879	0.203126	NaN	NaN	NaN	NaN	NaN	NaN
13879	9.843084	-0.366641	0.011810	0.028025	0.087463	0.036801	-0.003947	-0.001652	0.002858	-0.634277	-0.392578	-0.154297	0.680312	0.171984	-0.682890	0.203121	NaN	NaN	NaN	NaN	NaN	NaN
13880	9.841110	-0.405377	0.050253	0.014539	0.034537	0.036826	-0.005638	-0.000097	-0.000240	-0.632080	-0.390381	-0.158447	0.680314	0.171957	-0.682902	0.203096	NaN	NaN	NaN	NaN	NaN	NaN
13881	9.838215	-0.359170	0.065113	-0.022186	0.066428	0.032047	-0.005856	-0.008082	0.001741	-0.632080	-0.390381	-0.154297	0.680293	0.171933	-0.682936	0.203074	NaN	NaN	NaN	NaN	NaN	NaN
13882	9.839398	-0.413380	0.072284	-0.001432	0.016124	0.035643	-0.015232	-0.003977	0.002032	-0.629883	-0.392578	-0.156250	0.680288	0.171870	-0.682973	0.203020	NaN	NaN	NaN	NaN	NaN	NaN
13883	9.811679	-0.429838	0.115455	-0.030559	-0.021476	0.009010	-0.002126	-0.014415	0.000862	-0.634277	-0.394775	-0.158447	0.680242	0.171868	-0.683024	0.203003	NaN	NaN	NaN	NaN	NaN	NaN
13884	9.836261	-0.398168	0.100791	-0.035779	0.013608	0.032071	-0.013326	-0.011235	-0.000162	-0.638916	-0.390381	-0.156494	0.680213	0.171826	-0.683082	0.202942	NaN	NaN	NaN	NaN	NaN	NaN
13885	9.788571	-0.484853	0.119166	-0.007203	-0.072346	-0.011661	-0.018978	-0.001909	0.002220	-0.629883	-0.392578	-0.158447	0.680223	0.171749	-0.683108	0.202883	NaN	NaN	NaN	NaN	NaN	NaN
