// General information: 
//  MT Manager version: 2019.0.1 
//  XDA version: 2019.0.1 build 2740 rev 84096 built on 2019-01-30
// Device information: 
//  DeviceId: 00B44081
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.3.5
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	Acc_X	Acc_Y	Acc_Z	FreeAcc_E	FreeAcc_N	FreeAcc_U	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Latitude	Longitude	Altitude	Vel_E	Vel_N	Vel_U
13634	5.113219	-1.660736	8.062181	-0.154916	-0.968603	-0.172171	0.043898	-0.285152	-0.002833	-0.336914	-0.355957	-0.600586	0.899527	0.049334	-0.313041	0.300703	NaN	NaN	NaN	NaN	NaN	NaN
13635	5.330666	-1.486521	8.121617	-0.169296	-0.751930	-0.015122	0.096762	-0.281999	-0.001768	-0.330078	-0.358154	-0.604980	0.899066	0.050160	-0.314163	0.300776	NaN	NaN	NaN	NaN	NaN	NaN
13636	5.612449	-1.407049	8.119614	-0.055799	-0.565358	0.141442	0.110158	-0.283986	-0.004999	-0.330078	-0.360352	-0.600586	0.898601	0.051059	-0.315283	0.300843	NaN	NaN	NaN	NaN	NaN	NaN
13637	5.770424	-1.421803	8.060824	0.065601	-0.503187	0.189244	0.132049	-0.279298	0.014060	-0.336670	-0.360352	-0.600586	0.898106	0.052014	-0.316344	0.301043	NaN	NaN	NaN	NaN	NaN	NaN
13638	5.726671	-1.446106	8.093515	0.019683	-0.578087	0.190129	0.165571	-0.276134	0.024334	-0.343506	-0.364746	-0.604736	0.897591	0.053103	-0.317351	0.301329	NaN	NaN	NaN	NaN	NaN	NaN
13639	5.768144	-1.442419	7.970144	0.096458	-0.545733	0.115456	0.232547	-0.298559	0.009604	-0.340820	-0.371582	-0.598145	0.897041	0.054546	-0.318343	0.301661	NaN	NaN	NaN	NaN	NaN	NaN
13640	5.890092	-1.265876	8.042581	0.019851	-0.395048	0.228336	0.296912	-0.315364	-0.010662	-0.338623	-0.369385	-0.591797	0.896475	0.056338	-0.319317	0.301987	NaN	NaN	NaN	NaN	NaN	NaN
13641	5.925982	-1.068515	7.978012	-0.046044	-0.236555	0.179782	0.347078	-0.325000	-0.027680	-0.343262	-0.367188	-0.589600	0.895899	0.058393	-0.320241	0.302324	NaN	NaN	NaN	NaN	NaN	NaN
13642	5.953701	-0.898755	7.940713	-0.115995	-0.115236	0.151366	0.340076	-0.338180	-0.026673	-0.343262	-0.369385	-0.591797	0.895299	0.060439	-0.321244	0.302637	NaN	NaN	NaN	NaN	NaN	NaN
13643	6.039977	-0.804679	7.864603	-0.087881	-0.013207	0.135818	0.299468	-0.350980	-0.034311	-0.347656	-0.369385	-0.591797	0.894697	0.062330	-0.322351	0.302858	NaN	NaN	NaN	NaN	NaN	NaN
13644	6.159753	-0.737191	7.691338	0.025395	0.115547	0.068028	0.252323	-0.357294	-0.053581	-0.347412	-0.376221	-0.585205	0.894124	0.064054	-0.323561	0.302900	NaN	NaN	NaN	NaN	NaN	NaN
13645	6.240368	-0.695394	7.584399	0.092583	0.185774	0.031380	0.215247	-0.350880	-0.074859	-0.349854	-0.374023	-0.581055	0.893601	0.065633	-0.324779	0.302800	NaN	NaN	NaN	NaN	NaN	NaN
13646	6.283842	-0.616685	7.504913	0.100115	0.260095	-0.008969	0.183391	-0.347049	-0.095436	-0.349609	-0.378418	-0.587158	0.893123	0.067102	-0.326031	0.302544	NaN	NaN	NaN	NaN	NaN	NaN
13647	6.327191	-0.550582	7.334376	0.163660	0.355401	-0.118547	0.152769	-0.340381	-0.090786	-0.349609	-0.376221	-0.578857	0.892655	0.068411	-0.327290	0.302272	NaN	NaN	NaN	NaN	NaN	NaN
13648	6.389475	-0.512808	7.245728	0.209590	0.414508	-0.149712	0.096566	-0.327322	-0.095132	-0.354492	-0.371582	-0.578857	0.892232	0.069461	-0.328582	0.301880	NaN	NaN	NaN	NaN	NaN	NaN
13649	6.426474	-0.565373	7.246605	0.243839	0.362957	-0.120359	0.062213	-0.308033	-0.096342	-0.354004	-0.380615	-0.576416	0.891851	0.070327	-0.329829	0.301445	NaN	NaN	NaN	NaN	NaN	NaN
13650	6.492141	-0.553632	7.260566	0.251112	0.375212	-0.067622	0.043761	-0.283225	-0.108326	-0.351807	-0.378418	-0.576660	0.891534	0.071096	-0.330998	0.300921	NaN	NaN	NaN	NaN	NaN	NaN
13651	6.592879	-0.519588	7.207163	0.304767	0.446378	-0.046059	0.030646	-0.259847	-0.113756	-0.354004	-0.385254	-0.574219	0.891266	0.071776	-0.332070	0.300371	NaN	NaN	NaN	NaN	NaN	NaN
13652	6.641630	-0.596053	7.135326	0.403039	0.410637	-0.063416	0.011350	-0.233885	-0.113110	-0.354004	-0.382813	-0.578613	0.891045	0.072335	-0.333065	0.299789	NaN	NaN	NaN	NaN	NaN	NaN
13653	6.635169	-0.685484	7.119463	0.446906	0.321133	-0.072091	0.017465	-0.208302	-0.114194	-0.354004	-0.380615	-0.570068	0.890866	0.072880	-0.333926	0.299232	NaN	NaN	NaN	NaN	NaN	NaN
13654	6.592750	-0.752509	7.077423	0.474113	0.240884	-0.125702	0.043741	-0.172203	-0.139864	-0.360596	-0.385254	-0.570068	0.890774	0.073534	-0.334587	0.298606	NaN	NaN	NaN	NaN	NaN	NaN
13655	6.576519	-0.671074	7.066049	0.418345	0.282743	-0.149613	0.080248	-0.148073	-0.152763	-0.354004	-0.382813	-0.570068	0.890727	0.074333	-0.335071	0.298004	NaN	NaN	NaN	NaN	NaN	NaN
13656	6.812998	-0.477362	7.164770	0.390381	0.500367	0.065366	0.107048	-0.128978	-0.122255	-0.356201	-0.387451	-0.567871	0.890656	0.075176	-0.335451	0.297578	NaN	NaN	NaN	NaN	NaN	NaN
13657	6.936503	-0.386260	7.199459	0.391422	0.604353	0.166191	0.094972	-0.092338	-0.089796	-0.356201	-0.380615	-0.570068	0.890602	0.075851	-0.335688	0.297301	NaN	NaN	NaN	NaN	NaN	NaN
13658	6.819741	-0.389780	7.289844	0.273778	0.501582	0.161082	0.059755	-0.065127	-0.089945	-0.358398	-0.383057	-0.567871	0.890607	0.076334	-0.335866	0.296962	NaN	NaN	NaN	NaN	NaN	NaN
13659	6.646192	-0.462276	7.443463	0.127854	0.297657	0.171588	0.047655	-0.048245	-0.079917	-0.358398	-0.385254	-0.567871	0.890629	0.076717	-0.335980	0.296666	NaN	NaN	NaN	NaN	NaN	NaN
13660	6.594224	-0.459093	7.461990	0.085895	0.259715	0.152302	0.064460	-0.040660	-0.064743	-0.353760	-0.391846	-0.565430	0.890636	0.077142	-0.336051	0.296458	NaN	NaN	NaN	NaN	NaN	NaN
13661	6.602731	-0.402586	7.486645	0.046656	0.292147	0.173325	0.071441	-0.036472	-0.063482	-0.353760	-0.391846	-0.567627	0.890644	0.077586	-0.336084	0.296279	NaN	NaN	NaN	NaN	NaN	NaN
13662	6.563645	-0.342050	7.445891	0.012623	0.328085	0.113638	0.049583	-0.028958	-0.056871	-0.355957	-0.389648	-0.569824	0.890663	0.077914	-0.336128	0.296085	NaN	NaN	NaN	NaN	NaN	NaN
13663	6.461600	-0.451107	7.447086	0.015494	0.183602	0.055489	0.042470	-0.033108	-0.055816	-0.355957	-0.387451	-0.563477	0.890677	0.078211	-0.336192	0.295892	NaN	NaN	NaN	NaN	NaN	NaN
13664	6.430573	-0.484031	7.457421	0.011893	0.130451	0.045432	0.066060	-0.035098	-0.069961	-0.358398	-0.385254	-0.570068	0.890699	0.078643	-0.336233	0.295665	NaN	NaN	NaN	NaN	NaN	NaN
13665	6.481883	-0.434477	7.423488	0.036152	0.195467	0.049981	0.112811	-0.041382	-0.084390	-0.358154	-0.389648	-0.565674	0.890713	0.079314	-0.336219	0.295460	NaN	NaN	NaN	NaN	NaN	NaN
13666	6.569458	-0.286392	7.369881	0.037446	0.361273	0.057622	0.140299	-0.043132	-0.089003	-0.358398	-0.387451	-0.567871	0.890719	0.080120	-0.336179	0.295269	NaN	NaN	NaN	NaN	NaN	NaN
13667	6.613949	-0.261829	7.365736	0.057745	0.389354	0.082362	0.118181	-0.037864	-0.091823	-0.355957	-0.391846	-0.565430	0.890747	0.080822	-0.336137	0.295042	NaN	NaN	NaN	NaN	NaN	NaN
13668	6.568330	-0.358635	7.346011	0.102128	0.283005	0.043525	0.093764	-0.035610	-0.089610	-0.353516	-0.394043	-0.565430	0.890785	0.081411	-0.336131	0.294772	NaN	NaN	NaN	NaN	NaN	NaN
13669	6.596864	-0.479033	7.262718	0.239550	0.215538	0.005220	0.087102	-0.028158	-0.095334	-0.355957	-0.389648	-0.561279	0.890846	0.081966	-0.336091	0.294480	NaN	NaN	NaN	NaN	NaN	NaN
13670	6.644609	-0.481520	7.236916	0.289829	0.232923	0.016726	0.108708	-0.012129	-0.101891	-0.351074	-0.400879	-0.565186	0.890934	0.082608	-0.335953	0.294191	NaN	NaN	NaN	NaN	NaN	NaN
13671	6.637712	-0.434396	7.226453	0.272455	0.259579	0.001991	0.129244	0.004129	-0.097138	-0.353760	-0.391846	-0.563477	0.891034	0.083306	-0.335705	0.293975	NaN	NaN	NaN	NaN	NaN	NaN
13672	6.648069	-0.281718	7.182339	0.223890	0.391754	-0.032168	0.140770	0.009642	-0.087323	-0.357910	-0.400879	-0.558838	0.891123	0.084034	-0.335429	0.293812	NaN	NaN	NaN	NaN	NaN	NaN
13673	6.643921	-0.260365	7.150146	0.236629	0.407904	-0.060166	0.132039	0.026824	-0.065724	-0.353516	-0.394287	-0.559082	0.891212	0.084659	-0.335089	0.293750	NaN	NaN	NaN	NaN	NaN	NaN
13674	6.558693	-0.306906	7.254690	0.165532	0.285263	-0.033507	0.117526	0.044233	-0.075292	-0.351074	-0.400879	-0.561035	0.891350	0.085212	-0.334698	0.293617	NaN	NaN	NaN	NaN	NaN	NaN
13675	6.434596	-0.326934	7.298061	0.090968	0.187810	-0.079803	0.127019	0.060793	-0.095333	-0.353516	-0.396484	-0.567627	0.891541	0.085814	-0.334201	0.293427	NaN	NaN	NaN	NaN	NaN	NaN
13676	6.434942	-0.336032	7.279842	0.120767	0.177703	-0.093052	0.148646	0.068730	-0.100718	-0.353271	-0.403076	-0.562988	0.891743	0.086512	-0.333644	0.293243	NaN	NaN	NaN	NaN	NaN	NaN
13677	6.451800	-0.280626	7.325584	0.089792	0.205437	-0.049575	0.162613	0.081930	-0.081873	-0.348633	-0.405518	-0.556641	0.891933	0.087219	-0.333006	0.293182	NaN	NaN	NaN	NaN	NaN	NaN
13678	6.404455	-0.272834	7.333531	0.069000	0.178351	-0.074333	0.179994	0.092044	-0.064183	-0.348877	-0.400879	-0.558838	0.892105	0.087962	-0.332313	0.293222	NaN	NaN	NaN	NaN	NaN	NaN
13679	6.325866	-0.239104	7.437337	-0.037051	0.124709	-0.046891	0.188009	0.096146	-0.050869	-0.350830	-0.407715	-0.565186	0.892260	0.088710	-0.331588	0.293347	NaN	NaN	NaN	NaN	NaN	NaN
13680	6.272155	-0.132010	7.516970	-0.157088	0.150540	-0.024183	0.205765	0.102728	-0.038859	-0.348633	-0.405273	-0.562988	0.892399	0.089510	-0.330820	0.293547	NaN	NaN	NaN	NaN	NaN	NaN
13681	6.232262	-0.027799	7.576987	-0.255831	0.187399	-0.006975	0.210249	0.105328	-0.031414	-0.346191	-0.414307	-0.560547	0.892529	0.090311	-0.330029	0.293799	NaN	NaN	NaN	NaN	NaN	NaN
13682	6.238405	0.058887	7.612184	-0.304098	0.241069	0.021737	0.190174	0.100684	-0.007941	-0.344238	-0.400879	-0.561035	0.892624	0.090993	-0.329307	0.294109	NaN	NaN	NaN	NaN	NaN	NaN
13683	6.165605	0.044341	7.636440	-0.337020	0.181972	-0.005285	0.167879	0.102321	0.001874	-0.348633	-0.407715	-0.562988	0.892717	0.091554	-0.328605	0.294438	NaN	NaN	NaN	NaN	NaN	NaN
13684	6.132585	-0.015915	7.667098	-0.323479	0.102765	-0.000551	0.165920	0.092340	0.007121	-0.346191	-0.409912	-0.560791	0.892785	0.092115	-0.327962	0.294771	NaN	NaN	NaN	NaN	NaN	NaN
13685	6.108695	0.020383	7.748426	-0.387882	0.087505	0.046143	0.167919	0.093056	-0.004995	-0.348389	-0.412109	-0.558594	0.892872	0.092701	-0.327298	0.295064	NaN	NaN	NaN	NaN	NaN	NaN
13686	6.088997	0.090415	7.764490	-0.435465	0.124541	0.044604	0.155334	0.084306	0.002383	-0.348389	-0.414307	-0.556396	0.892937	0.093235	-0.326704	0.295355	NaN	NaN	NaN	NaN	NaN	NaN
13687	6.100053	0.091753	7.783829	-0.427413	0.120439	0.067083	0.127988	0.074196	0.011603	-0.343994	-0.409912	-0.556396	0.892986	0.093643	-0.326190	0.295647	NaN	NaN	NaN	NaN	NaN	NaN
13688	6.093767	-0.028222	7.749193	-0.332506	0.031011	0.039889	0.103365	0.062290	0.020608	-0.346191	-0.414307	-0.558594	0.893012	0.093948	-0.325779	0.295924	NaN	NaN	NaN	NaN	NaN	NaN
13689	6.124356	-0.113839	7.734779	-0.247089	-0.020231	0.050681	0.116015	0.053698	0.028643	-0.341553	-0.418945	-0.556152	0.893007	0.094305	-0.325383	0.296263	NaN	NaN	NaN	NaN	NaN	NaN
13690	6.131115	-0.044437	7.642194	-0.226430	0.069544	-0.017813	0.145705	0.056496	0.036747	-0.346191	-0.416504	-0.562744	0.892979	0.094780	-0.324942	0.296678	NaN	NaN	NaN	NaN	NaN	NaN
13691	6.132980	0.066284	7.661729	-0.291725	0.149483	-0.003892	0.142403	0.054997	0.042642	-0.348389	-0.412109	-0.552246	0.892942	0.095231	-0.324507	0.297123	NaN	NaN	NaN	NaN	NaN	NaN
13692	6.111458	0.067747	7.560265	-0.244279	0.175141	-0.095601	0.132471	0.058601	0.059012	-0.343750	-0.418945	-0.556152	0.892889	0.095608	-0.324087	0.297616	NaN	NaN	NaN	NaN	NaN	NaN
13693	6.103065	-0.018980	7.672297	-0.248299	0.060328	-0.012351	0.120397	0.067318	0.069888	-0.346191	-0.414307	-0.556396	0.892841	0.095897	-0.323641	0.298152	NaN	NaN	NaN	NaN	NaN	NaN
13694	6.056630	-0.037804	7.588028	-0.213111	0.053772	-0.106295	0.140994	0.069708	0.065477	-0.343750	-0.418945	-0.560547	0.892792	0.096285	-0.323162	0.298693	NaN	NaN	NaN	NaN	NaN	NaN
13695	6.130641	0.067769	7.601857	-0.228484	0.167343	-0.050651	0.147889	0.068213	0.065631	-0.343750	-0.418945	-0.554199	0.892737	0.096703	-0.322669	0.299255	NaN	NaN	NaN	NaN	NaN	NaN
13696	6.200738	0.065813	7.634218	-0.191834	0.185869	0.019068	0.157379	0.072230	0.084201	-0.343750	-0.416504	-0.558350	0.892655	0.097130	-0.322162	0.299907	NaN	NaN	NaN	NaN	NaN	NaN
13697	6.168436	0.058240	7.621165	-0.191332	0.169786	-0.011172	0.146476	0.078611	0.109547	-0.343506	-0.423340	-0.553955	0.892550	0.097455	-0.321646	0.300666	NaN	NaN	NaN	NaN	NaN	NaN
13698	6.102007	0.007300	7.622109	-0.194304	0.099964	-0.051370	0.123817	0.081772	0.131922	-0.341553	-0.416748	-0.554199	0.892427	0.097641	-0.321170	0.301481	NaN	NaN	NaN	NaN	NaN	NaN
13699	6.038015	-0.066778	7.567288	-0.154096	0.035268	-0.132763	0.116993	0.081221	0.143597	-0.341553	-0.416504	-0.558350	0.892288	0.097775	-0.320702	0.302346	NaN	NaN	NaN	NaN	NaN	NaN
13700	6.031873	0.008286	7.618108	-0.223535	0.078169	-0.098623	0.120295	0.067737	0.148555	-0.343750	-0.421143	-0.556152	0.892116	0.097940	-0.320301	0.303222	NaN	NaN	NaN	NaN	NaN	NaN
13701	6.007122	0.038360	7.662987	-0.275011	0.078487	-0.079931	0.111379	0.066445	0.155981	-0.341553	-0.414307	-0.556396	0.891936	0.098052	-0.319913	0.304125	NaN	NaN	NaN	NaN	NaN	NaN
13702	6.053279	-0.066145	7.665754	-0.181526	0.022339	-0.046578	0.086518	0.062933	0.163588	-0.343506	-0.423340	-0.553955	0.891749	0.098049	-0.319592	0.305011	NaN	NaN	NaN	NaN	NaN	NaN
13703	6.063120	-0.073517	7.650469	-0.160532	0.033741	-0.052073	0.095266	0.060000	0.172693	-0.346191	-0.414307	-0.560547	0.891538	0.098072	-0.319265	0.305959	NaN	NaN	NaN	NaN	NaN	NaN
13704	6.060368	-0.081122	7.688472	-0.173817	0.018651	-0.024087	0.114062	0.066436	0.178207	-0.346191	-0.412109	-0.558594	0.891319	0.098163	-0.318892	0.306956	NaN	NaN	NaN	NaN	NaN	NaN
13705	6.045416	-0.030116	7.735818	-0.234216	0.040361	0.002319	0.113728	0.065356	0.174644	-0.345947	-0.423340	-0.556152	0.891104	0.098256	-0.318513	0.307944	NaN	NaN	NaN	NaN	NaN	NaN
13706	6.045189	-0.059354	7.718162	-0.204441	0.030221	-0.010894	0.094903	0.064093	0.183196	-0.350342	-0.421143	-0.553955	0.890880	0.098257	-0.318182	0.308930	NaN	NaN	NaN	NaN	NaN	NaN
13707	6.020662	-0.108472	7.716721	-0.186812	-0.011956	-0.026326	0.074821	0.056086	0.191433	-0.350342	-0.421143	-0.556152	0.890641	0.098165	-0.317912	0.309926	NaN	NaN	NaN	NaN	NaN	NaN
13708	6.017825	-0.194764	7.708622	-0.130994	-0.069556	-0.032452	0.067474	0.055626	0.195887	-0.348145	-0.421143	-0.552002	0.890396	0.098036	-0.317667	0.310920	NaN	NaN	NaN	NaN	NaN	NaN
13709	6.023214	-0.178585	7.714583	-0.140107	-0.047596	-0.024741	0.083605	0.053122	0.195965	-0.345947	-0.418945	-0.552002	0.890139	0.097980	-0.317398	0.311947	NaN	NaN	NaN	NaN	NaN	NaN
13710	6.009467	-0.130685	7.760893	-0.200646	-0.026034	0.001654	0.080116	0.051536	0.190089	-0.348389	-0.416504	-0.556396	0.889889	0.097923	-0.317147	0.312933	NaN	NaN	NaN	NaN	NaN	NaN
13711	6.081652	-0.088557	7.748718	-0.176977	0.055629	0.036300	0.066927	0.046576	0.193705	-0.348389	-0.416504	-0.556396	0.889630	0.097807	-0.316931	0.313920	NaN	NaN	NaN	NaN	NaN	NaN
13712	6.072228	-0.144680	7.727736	-0.138301	0.024089	0.015389	0.040655	0.050325	0.186465	-0.348145	-0.418945	-0.554199	0.889401	0.097582	-0.316746	0.314826	NaN	NaN	NaN	NaN	NaN	NaN
13713	5.963286	-0.271720	7.772575	-0.148626	-0.136062	-0.014375	0.023860	0.048131	0.172216	-0.348145	-0.418945	-0.556152	0.889199	0.097305	-0.316580	0.315649	NaN	NaN	NaN	NaN	NaN	NaN
13714	5.916578	-0.363124	7.731268	-0.100362	-0.205698	-0.073186	0.022457	0.045733	0.155324	-0.353027	-0.412109	-0.556396	0.889019	0.097056	-0.316427	0.316385	NaN	NaN	NaN	NaN	NaN	NaN
13715	5.931407	-0.383731	7.783150	-0.105331	-0.225298	-0.022672	0.035911	0.036231	0.138134	-0.348145	-0.421143	-0.553955	0.888844	0.096905	-0.316278	0.317070	NaN	NaN	NaN	NaN	NaN	NaN
13716	5.886079	-0.315837	7.797778	-0.182317	-0.194355	-0.041301	0.047524	0.032979	0.118929	-0.348389	-0.414307	-0.554199	0.888689	0.096845	-0.316125	0.317677	NaN	NaN	NaN	NaN	NaN	NaN
13717	5.864912	-0.305149	7.750296	-0.177767	-0.173614	-0.091799	0.039131	0.026671	0.114875	-0.350830	-0.412109	-0.552246	0.888533	0.096761	-0.316001	0.318259	NaN	NaN	NaN	NaN	NaN	NaN
13718	5.908463	-0.327925	7.729371	-0.127509	-0.156280	-0.080269	0.028139	0.026750	0.106162	-0.346191	-0.414307	-0.552002	0.888397	0.096644	-0.315900	0.318775	NaN	NaN	NaN	NaN	NaN	NaN
13719	5.927219	-0.367826	7.724743	-0.089404	-0.170978	-0.070940	0.027842	0.021742	0.092065	-0.355225	-0.412109	-0.552246	0.888275	0.096553	-0.315805	0.319235	NaN	NaN	NaN	NaN	NaN	NaN
13720	5.925212	-0.290513	7.737014	-0.145877	-0.112521	-0.064869	0.027770	0.014317	0.078114	-0.350586	-0.416504	-0.556396	0.888164	0.096499	-0.315746	0.319621	NaN	NaN	NaN	NaN	NaN	NaN
13721	6.011289	-0.223589	7.725176	-0.131099	-0.009468	-0.022557	0.033819	0.010244	0.068663	-0.355225	-0.414307	-0.556396	0.888058	0.096491	-0.315682	0.319980	NaN	NaN	NaN	NaN	NaN	NaN
13722	6.028471	-0.240603	7.775423	-0.136217	-0.029210	0.027950	0.005853	0.016058	0.075951	-0.353027	-0.412109	-0.556396	0.887963	0.096340	-0.315649	0.320322	NaN	NaN	NaN	NaN	NaN	NaN
13723	5.892103	-0.370763	7.766325	-0.132925	-0.190617	-0.059937	-0.017002	0.015720	0.075852	-0.359619	-0.414307	-0.556396	0.887879	0.096085	-0.315644	0.320636	NaN	NaN	NaN	NaN	NaN	NaN
13724	5.866016	-0.473707	7.772223	-0.089457	-0.280455	-0.068185	-0.020427	0.005622	0.064281	-0.350830	-0.412109	-0.552246	0.887798	0.095853	-0.315694	0.320880	NaN	NaN	NaN	NaN	NaN	NaN
13725	5.905069	-0.466091	7.737164	-0.056178	-0.236904	-0.071460	-0.020888	0.006276	0.041695	-0.355225	-0.412109	-0.556396	0.887756	0.095650	-0.315722	0.321031	NaN	NaN	NaN	NaN	NaN	NaN
13726	5.904580	-0.389809	7.748412	-0.112645	-0.178435	-0.065412	-0.022724	0.001794	0.034077	-0.353027	-0.409912	-0.556396	0.887718	0.095461	-0.315778	0.321135	NaN	NaN	NaN	NaN	NaN	NaN
13727	5.888028	-0.384181	7.733004	-0.121068	-0.173191	-0.087917	-0.030557	-0.003511	0.029003	-0.357422	-0.416748	-0.552002	0.887685	0.095251	-0.315858	0.321210	NaN	NaN	NaN	NaN	NaN	NaN
13728	5.936092	-0.412241	7.744096	-0.083804	-0.171340	-0.048376	-0.037214	-0.009155	0.022010	-0.355225	-0.412109	-0.556396	0.887657	0.095035	-0.315980	0.321232	NaN	NaN	NaN	NaN	NaN	NaN
13729	5.966281	-0.425521	7.705458	-0.041616	-0.149191	-0.059346	-0.025797	-0.014378	0.019264	-0.359863	-0.405518	-0.556641	0.887620	0.094879	-0.316096	0.321267	NaN	NaN	NaN	NaN	NaN	NaN
13730	6.037644	-0.412797	7.755256	-0.035149	-0.120007	0.023567	-0.011186	-0.014560	0.014004	-0.350830	-0.412109	-0.560791	0.887583	0.094799	-0.316197	0.321292	NaN	NaN	NaN	NaN	NaN	NaN
13731	5.978838	-0.407240	7.706111	-0.051080	-0.126821	-0.051652	-0.005982	-0.014897	0.005305	-0.355225	-0.414307	-0.558594	0.887558	0.094754	-0.316276	0.321296	NaN	NaN	NaN	NaN	NaN	NaN
13732	6.042676	-0.436320	7.697572	0.007383	-0.114183	-0.017595	-0.005310	-0.023731	-0.009530	-0.359863	-0.407715	-0.554443	0.887543	0.094752	-0.316397	0.321221	NaN	NaN	NaN	NaN	NaN	NaN
13733	6.059218	-0.440184	7.677237	0.028373	-0.102829	-0.023077	0.005892	-0.023248	-0.020775	-0.357422	-0.412109	-0.554199	0.887541	0.094815	-0.316483	0.321124	NaN	NaN	NaN	NaN	NaN	NaN
13734	6.067161	-0.470040	7.688595	0.045121	-0.128495	-0.008233	0.001299	-0.022237	-0.024840	-0.362061	-0.407715	-0.556641	0.887549	0.094864	-0.316579	0.320993	NaN	NaN	NaN	NaN	NaN	NaN
13735	6.066949	-0.463359	7.653271	0.057909	-0.112476	-0.036230	0.002993	-0.016972	-0.032620	-0.353027	-0.414307	-0.556396	0.887577	0.094922	-0.316635	0.320841	NaN	NaN	NaN	NaN	NaN	NaN
13736	6.068521	-0.460736	7.652183	0.057559	-0.112076	-0.036223	0.009129	-0.019812	-0.038549	-0.353027	-0.409912	-0.552246	0.887607	0.095024	-0.316702	0.320663	NaN	NaN	NaN	NaN	NaN	NaN
13737	6.064063	-0.426193	7.638311	0.040251	-0.085442	-0.051060	0.006450	-0.019249	-0.041898	-0.355225	-0.412109	-0.554199	0.887645	0.095116	-0.316758	0.320474	NaN	NaN	NaN	NaN	NaN	NaN
13738	6.103324	-0.468827	7.645974	0.086401	-0.104994	-0.019179	0.011374	-0.026315	-0.041078	-0.352783	-0.416504	-0.558350	0.887667	0.095242	-0.316849	0.320285	NaN	NaN	NaN	NaN	NaN	NaN
13739	6.172046	-0.440737	7.626795	0.119013	-0.044727	0.007712	0.015329	-0.024679	-0.032607	-0.350586	-0.414307	-0.558594	0.887678	0.095367	-0.316920	0.320149	NaN	NaN	NaN	NaN	NaN	NaN
13740	6.133911	-0.289318	7.683316	-0.027023	0.028912	0.022980	0.021461	-0.016748	-0.032947	-0.355225	-0.409912	-0.558594	0.887697	0.095510	-0.316955	0.320017	NaN	NaN	NaN	NaN	NaN	NaN
13741	6.072818	-0.177828	7.700887	-0.142125	0.075357	-0.005112	-0.007705	-0.018040	-0.037654	-0.353027	-0.412109	-0.552246	0.887737	0.095530	-0.317031	0.319825	NaN	NaN	NaN	NaN	NaN	NaN
13742	6.041515	-0.238113	7.658011	-0.102778	0.026988	-0.056129	-0.034815	-0.023444	-0.045027	-0.362061	-0.412109	-0.552246	0.887792	0.095453	-0.317181	0.319546	NaN	NaN	NaN	NaN	NaN	NaN
13743	6.081223	-0.364417	7.654107	-0.000419	-0.050501	-0.030209	-0.044273	-0.028172	-0.043624	-0.357422	-0.414307	-0.552002	0.887843	0.095337	-0.317357	0.319266	NaN	NaN	NaN	NaN	NaN	NaN
13744	6.128960	-0.366422	7.719267	-0.006283	-0.053444	0.050508	-0.039385	-0.027332	-0.055998	-0.355225	-0.412109	-0.552246	0.887911	0.095263	-0.317526	0.318929	NaN	NaN	NaN	NaN	NaN	NaN
13745	6.120786	-0.244151	7.647831	-0.053616	0.062170	-0.014411	-0.027422	-0.025647	-0.061107	-0.355225	-0.414307	-0.556396	0.887985	0.095245	-0.317656	0.318598	NaN	NaN	NaN	NaN	NaN	NaN
13746	6.107923	-0.158497	7.676449	-0.131238	0.109920	-0.002978	-0.055671	-0.024874	-0.067862	-0.354980	-0.416748	-0.554199	0.888084	0.095114	-0.317834	0.318184	NaN	NaN	NaN	NaN	NaN	NaN
13747	6.117197	-0.288400	7.586214	-0.002154	0.046526	-0.063239	-0.077832	-0.029904	-0.060463	-0.355225	-0.412109	-0.554199	0.888174	0.094878	-0.318064	0.317774	NaN	NaN	NaN	NaN	NaN	NaN
13748	6.130424	-0.428997	7.564103	0.100753	-0.047898	-0.067466	-0.076495	-0.021866	-0.056644	-0.359619	-0.414307	-0.552002	0.888269	0.094632	-0.318267	0.317378	NaN	NaN	NaN	NaN	NaN	NaN
13749	6.127879	-0.402942	7.584120	0.070444	-0.036692	-0.054316	-0.032217	-0.019626	-0.058279	-0.357422	-0.412109	-0.552246	0.888350	0.094578	-0.318379	0.317055	NaN	NaN	NaN	NaN	NaN	NaN
13750	6.168433	-0.291606	7.648492	-0.008568	0.044578	0.017469	-0.024664	-0.023898	-0.062487	-0.350830	-0.409912	-0.558594	0.888427	0.094575	-0.318506	0.316714	NaN	NaN	NaN	NaN	NaN	NaN
13751	6.222295	-0.259606	7.648098	0.002856	0.094085	0.049812	-0.026005	-0.026049	-0.067621	-0.359863	-0.412109	-0.556396	0.888509	0.094574	-0.318632	0.316356	NaN	NaN	NaN	NaN	NaN	NaN
